,device,endlatitude,endlocaltime,endlongitude,filedate,filetimeutc,numbsmtx,numinforms,numintersectionencounters,numnormalbsmrx,numwarnings,startlatitude,startlocaltime,startlongitude,utctime,uuid,tripid,tripdistance,avgspeed,utctime(datetime),tripdistance_miles,avgspeed_mph,endlocaltime(datetime),startlocaltime(datetime)
1819,102163,40.036521392,71588298,-83.121245101,20200620,194558,4214.0,0.0,0.0,0,0,40.072920414,71159155.0,-83.137835235,1592682358556,d1d85500cec6222072f49bf802e471ce,6bf7820ddde7729c152a53e6e315cfd0,4282.320980824,12.52699637,2020-06-20 19:45:58.556,2.6609100701755897,28.022084141123777,1970-01-01 19:53:08.298,1970-01-01 19:45:59.155
1820,101084,40.075955523,77803516,-83.122439455,20200623,213136,5032.0,0.0,0.0,0,0,40.093310236,77545792.0,-83.128418088,1592947896416,d204cb483e2e1fbbd69d756ec8a2aa4e,7348f495974c9621ccd46cee9f7657a2,1993.324874754,9.270985419,2020-06-23 21:31:36.416,1.2385942707507678,20.73859733084202,1970-01-01 21:36:43.516,1970-01-01 21:32:25.792
1821,101735,40.150403294,50617160,-82.976083957,20200626,134653,9955.0,0.0,0.0,0,0,40.144697018,49614267.0,-82.902495027,1593179213669,d211d9064e6ea3dfa1b4c9a0d1651e17,1c5dd412aa0f4661bd099f644af3a902,6302.426587722,7.052910988,2020-06-26 13:46:53.669,3.916145111239407,15.776907672688374,1970-01-01 14:03:37.160,1970-01-01 13:46:54.267
1822,100943,40.129847456,86177154,-83.164702333,20200605,234609,5784.0,0.0,2.0,0,0,40.071991576,85698307.0,-83.159029918,1591400769684,d214e02822e77b1b5807fccc1ccbc970,44c67f532e9062a00252bb4d8863ea6d,6442.30099636,14.588957776,2020-06-05 23:46:09.684,4.003059012409209,32.63455901603123,1970-01-01 23:56:17.154,1970-01-01 23:48:18.307
1823,101829,40.295145501,40936441,-83.506692967,20200603,105602,17691.0,0.0,0.0,0,0,40.133500099,39534519.0,-83.17981595,1591181762672,d22762995a5461003855aaf46f84c4ad,08df4017cab9221773d0118c4a33c633,33112.493209512,27.630613912,2020-06-03 10:56:02.672,20.575143018087683,61.80790390960808,1970-01-01 11:22:16.441,1970-01-01 10:58:54.519
1824,101735,40.090771339,69482960,-83.020752802,20200628,190827,5459.0,0.0,0.0,0,0,40.133500099,68907412.0,-83.17981595,1593371307412,d241e9054ac44d42801cd7a46185c81e,41fa89fb98531fb493905d1efbe65195,14366.780276849,2.692187527,2020-06-28 19:08:27.412,8.92710062740594,6.022250121022262,1970-01-01 19:18:02.960,1970-01-01 19:08:27.412
1825,102858,40.238353554,80989763,-83.383396269,20200612,220940,11908.0,0.0,0.0,219,0,40.273249117,80065268.0,-83.216475052,1591999780499,d24c5c4c330233c9e955d83c4c48a524,cace6146798e01b8fefc2bf91fbca3ef,14719.858097662,20.274480156,2020-06-12 22:09:40.499,9.146492946002335,45.352706432449956,1970-01-01 22:29:49.763,1970-01-01 22:14:25.268
1826,101084,40.075952954,41448169,-83.12825846,20200612,112614,4456.0,0.0,0.0,0,0,40.095090789,41175446.0,-83.131596435,1591961174847,d26a5e26a2f29b83f56ceaa5962866ff,7311d7f62438d917a4c06eb95da000d4,2143.978901851,11.420689093,2020-06-12 11:26:14.847,1.3322063142220577,25.547346008663414,1970-01-01 11:30:48.169,1970-01-01 11:26:15.446
1827,101735,40.295073371,44279053,-83.506647435,20200603,114501,23818.0,0.0,1.0,39,0,40.089386541,42461382.0,-83.032567225,1591184701788,d2977caca3b058b2f902a2a39508a0ec,01d8b28aafde784227512bda9dca950e,46382.495545051,29.462424386,2020-06-03 11:45:01.788,28.820737639323887,65.90554597135154,1970-01-01 12:17:59.053,1970-01-01 11:47:41.382
1828,102752,40.153744907,61578719,-83.239000132,20200602,164433,17275.0,0.0,2.0,1316,0,40.086765457,60274295.0,-83.089518073,1591116273702,d2b5ffd5717b18f6d5b065afed075628,551ab32707fffe3ae2579ceb6774a2bc,14754.024935606,13.590428788,2020-06-02 16:44:33.702,9.167723228262435,30.400913975142057,1970-01-01 17:06:18.719,1970-01-01 16:44:34.295
1829,100625,40.064154325,82505677,-83.141815595,20200612,225236,2342.0,0.0,0.0,0,0,40.063929201,82500677.0,-83.142838244,1592002356651,d2c131f9cf7edd40c69df82a46226d65,3e8e91b8ba32155bcb974769c4d55b0d,90.756607728,6.495688075,2020-06-12 22:52:36.651,0.05639352410055509,14.530435901462972,1970-01-01 22:55:05.677,1970-01-01 22:55:00.677
1830,102752,40.153786508,66230000,-83.23897909,20200623,165718,53170.0,0.0,2.0,413,0,40.153745385,61266706.0,-83.238962316,1592931438491,d2ca51ec1dfdbdb6c2af8a8309b5f9f4,6bc8db4157d954175e83b7b11d3c69a2,4.784674437,11.34960702,2020-06-23 16:57:18.491,0.0029730579395931267,25.388339989047918,1970-01-01 18:23:50.000,1970-01-01 17:01:06.706
1831,101315,40.2369787,68646211,-83.350225817,20200601,185735,3845.0,0.0,0.0,0,0,40.2408859,68255773.0,-83.395124672,1591037855174,d2ce1fe04e18c3a1227cb0cc61917393,b3762263a35dc1af8a783470268c7228,3845.243429677,17.872921956,2020-06-01 18:57:35.174,2.3893227551418272,39.980575399398035,1970-01-01 19:04:06.211,1970-01-01 18:57:35.773
1832,100810,40.235671178,73251399,-83.354114308,20200617,200830,7133.0,0.0,0.0,0,0,40.254276062,72811954.0,-83.373205076,1592424510436,d2e4b4f60d5ef2dcd41404ae2920cde5,b5b7a46d96b1dd5845ceb0cbc76abe7d,2628.020371049,7.109038338,2020-06-17 20:08:30.436,1.6329756459790883,15.902460940037036,1970-01-01 20:20:51.399,1970-01-01 20:13:31.954
1833,100141,39.969139348,76997684,-83.149909591,20200627,210802,8468.0,0.0,0.0,140,0,40.016449751,76131599.0,-83.152559247,1593292082230,d2f55970437dd84a66e0509af59a9a93,2ad4a34ea6dfd33d8cbc7f61e0b92885,5257.958399073,7.149415657,2020-06-27 21:08:02.230,3.267142868390389,15.99278240234069,1970-01-01 21:23:17.684,1970-01-01 21:08:51.599
1834,101673,40.304365324,58064525,-83.524684683,20200612,160112,0.0,0.0,0.0,176,0,40.236977623,57672269.0,-83.365693049,1591977672269,d31714ae0bb1aa48eba496a9dee366db,4cb231b3673f67d31792a60a9cf9f357,15455.308529158,20.457370588,2020-06-12 16:01:12.269,9.603480516071436,45.76182055069014,1970-01-01 16:07:44.525,1970-01-01 16:01:12.269
1835,100336,40.285395291,68894038,-83.526942984,20200625,182120,30168.0,0.0,15.0,994,0,40.09129859,66269469.0,-83.158349657,1593109280655,d3255d883b64b299e731087a7509d784,05ba6347a8e94d2bf238e070d855129e,38075.684662307,17.318849016,2020-06-25 18:21:20.655,23.659126254302365,38.741149914915376,1970-01-01 19:08:14.038,1970-01-01 18:24:29.469
1836,101392,40.11243104,85583219,-83.154342349,20200617,234324,1030.0,0.0,0.0,0,0,40.11094448,85472209.0,-83.147060094,1592437404394,d33e293b12cfff064d1d8e1d70940c2a,c9e20b641e879c3f83b72204b95e7846,642.413312331,6.769605871,2020-06-17 23:43:24.394,0.39917700229642583,15.14317237080891,1970-01-01 23:46:23.219,1970-01-01 23:44:32.209
1837,101392,40.11243104,69448440,-83.154342349,20200626,191720,0.0,0.0,0.0,0,0,40.11094448,69440434.0,-83.147060094,1593199040434,d3429b8205cf09464e778f96d00d4681,bf9e0c665ca6124c5892f067c1f8c411,642.413312331,7.103888849,2020-06-26 19:17:20.434,0.39917700229642583,15.890941864771126,1970-01-01 19:17:28.440,1970-01-01 19:17:20.434
1838,102429,40.055094521,58268752,-83.06825708,20200622,160744,958.0,0.0,0.0,0,0,40.11094448,58064212.0,-83.147060094,1592842064212,d350c911bf4bd5d797e9b8d0b7019607,016aa98774fd090b9ff15f94015748a1,9144.978969168,7.868773478,2020-06-22 16:07:44.212,5.682424727050889,17.60193952127402,1970-01-01 16:11:08.752,1970-01-01 16:07:44.212
1839,101576,40.152585976,5740761,-83.144190512,20200614,13320,1228.0,0.0,0.0,0,0,40.11094448,5600340.0,-83.147060094,1592098400340,d37fecb3162be6c974f121dd2d3869f2,3c75ccf24ce36d1fe21158e7995b0732,4630.217531,2.451530923,2020-06-14 01:33:20.340,2.877082897455001,5.483916796159559,1970-01-01 01:35:40.761,1970-01-01 01:33:20.340
1840,100085,40.130060051,59908872,-83.09142314,20200621,161745,12353.0,0.0,0.0,0,0,40.088796635,58665746.0,-83.09118394,1592756265147,d39a140a256aa6929508fb8fd091a19e,9ece6ae0edebcfc9a0517d1f65664e4f,4581.800472976,7.33944656,2020-06-21 16:17:45.147,2.84699794169357,16.417869294361537,1970-01-01 16:38:28.872,1970-01-01 16:17:45.746
1841,101701,40.285394333,65500882,-83.5269635,20200624,170526,43345.0,0.0,0.0,417,0,40.1108115,61526871.0,-83.181064667,1593018326276,d3a5708aa57fe06509cd62d871272c44,c0493f12a9ff917e07c2cf21333ec1cd,35259.282115979,10.225417909,2020-06-24 17:05:26.276,21.909095387687984,22.873601345519663,1970-01-01 18:11:40.882,1970-01-01 17:05:26.871
1842,100134,40.056173458,83226012,-82.907829658,20200616,230607,539.0,0.0,0.0,0,0,40.055911794,83167607.0,-82.90689366,1592348767106,d3ad5a4179faf4849bc7548bf6b3ba84,54e6212341898b82aa855132983571eb,84.983754987,2.750311394,2020-06-16 23:06:07.106,0.052806440820027174,6.152269468324227,1970-01-01 23:07:06.012,1970-01-01 23:06:07.607
1843,102163,40.295162236,60287240,-83.506708199,20200619,161354,22919.0,0.0,2.0,170,0,40.08140336,58530465.0,-83.114421712,1592583234390,d3ae55201fc3172b1f01165ee643b1c7,c4d79b0ac3d7d94f34eaa8577ba2dd8a,40980.109828922,27.377929632,2020-06-19 16:13:54.390,25.463851824507096,61.24266544811571,1970-01-01 16:44:47.240,1970-01-01 16:15:30.465
1844,103540,40.295105173,40922274,-83.506660535,20200615,105812,16446.0,1.0,0.0,35,0,40.102817232,39492940.0,-83.158745334,1592218692342,d3b048a9f4ec74cadc0140702554cba4,8ef6629384492c909992479d96c24105,36516.069855186,15.056423721,2020-06-15 10:58:12.342,22.69002684198678,33.68025023018937,1970-01-01 11:22:02.274,1970-01-01 10:58:12.940
1845,100810,40.254290602,4535009,-83.37316035,20200607,11102,4758.0,0.0,0.0,0,0,40.241074072,4262883.0,-83.395033768,1591492262284,d3d03d0c7fa557682612f16f82c53a19,9c7aa43b45b16aca8a05bd7f8995c7db,2370.099740533,12.450901741,2020-06-07 01:11:02.284,1.4727112458747307,27.85186535654488,1970-01-01 01:15:35.009,1970-01-01 01:11:02.883
1846,102629,40.125644451,63554323,-83.15817595,20200613,171857,13936.0,0.0,1.0,0,0,40.060105413,62337606.0,-82.986283463,1592068737007,d42da032187c5b9f21efa1243d865fc0,4c8ca4f41983072f626cd4d0db7bde7d,16365.634767199,21.454353462,2020-06-13 17:18:57.007,10.16913084092921,47.992007034131056,1970-01-01 17:39:14.323,1970-01-01 17:18:57.606
1847,100614,40.056813045,50556824,-83.152818804,20200621,131233,30191.0,0.0,1.0,2170,0,40.076140061,47699237.0,-82.951687889,1592745153293,d4673161b12530d661d4b280c1a71132,0b9d2774faf4734ed805e484970d7f68,17292.350139257,9.600414821,2020-06-21 13:12:33.293,10.744964898380262,21.475509687862527,1970-01-01 14:02:36.824,1970-01-01 13:14:59.237
1848,101735,40.089329,55578505,-83.032553264,20200606,144707,24918.0,0.0,5.0,437,0,40.089389482,53423394.0,-83.032588031,1591454827178,d469b1284a881771c44db659ee43592d,0a845e7f73ca65122f7f70583546b212,7.341099647,15.959285544,2020-06-06 14:47:07.178,0.004561546428756037,35.69989398393897,1970-01-01 15:26:18.505,1970-01-01 14:50:23.394
1849,103540,40.197954318,417495,-82.753627424,20200621,233315,20184.0,0.0,0.0,0,0,40.188870035,85091422.0,-82.756602743,1592782395111,d46d16801a78f0f1ad53a27c3616e5df,ebad149a3d2adfee870e11aafea507f9,1040.03484027,10.811628604,2020-06-21 23:33:15.111,0.6462474887334101,24.184916918265902,1970-01-01 00:06:57.495,1970-01-01 23:38:11.422
1850,103540,40.248617728,83560690,-82.870175816,20200628,225952,7650.0,0.0,0.0,0,0,40.195875323,82951230.0,-82.765524675,1593385192229,d481c43badd4a13a546ac3f0cc831920,5494f69a0d1448d38d1311be4c694ec8,10660.304082592,18.56406634,2020-06-28 22:59:52.229,6.624003808104273,41.52662087670771,1970-01-01 23:12:40.690,1970-01-01 23:02:31.230
1851,102701,40.259219527,80076458,-83.374468063,20200612,221037,2301.0,0.0,0.0,0,0,40.263302179,79964147.0,-83.374330169,1591999837838,d4d3bde126e129bf48a15d45244f4490,ad8837a397f443bdf6f78df21995c812,453.487959294,5.531448316,2020-06-12 22:10:37.838,0.2817842667544721,12.37349365762045,1970-01-01 22:14:36.458,1970-01-01 22:12:44.147
1852,100085,40.269084005,68857943,-83.375511214,20200601,185115,10980.0,0.0,0.0,0,0,40.285403052,68129370.0,-83.527009772,1591037475462,d506631cda79666f27c16daa0d0dcd1a,cd1f4ef8f640ec388c554f0241f0f0f9,13011.371137549,26.233422659,2020-06-01 18:51:15.462,8.08488869510996,58.68247705576376,1970-01-01 19:07:37.943,1970-01-01 18:55:29.370
1853,100365,40.098040058,69336016,-83.087082164,20200613,191201,1847.0,0.0,0.0,0,0,40.101478094,69121896.0,-83.090254314,1592075521396,d521c4ad4422058974db7edcf19da897,220a2d1d2ac90e8bb7cfc9d5bd0dc71e,467.86192963,8.074230375,2020-06-13 19:12:01.396,0.29071583507612275,18.061533368438855,1970-01-01 19:15:36.016,1970-01-01 19:12:01.896
1854,101735,40.304762775,60597254,-83.524697714,20200608,164854,191.0,0.0,0.0,0,0,40.101478094,60534413.0,-83.090254314,1591634934413,d53b4ab8c0e18010893e974e8ea5b03a,82b13d69ea13208138eee95df937210c,43332.055428188,3.551293652,2020-06-08 16:48:54.413,26.925282613468607,7.9440151962128125,1970-01-01 16:49:57.254,1970-01-01 16:48:54.413
1855,101315,40.295118285,40682621,-83.506670903,20200604,104413,22656.0,0.0,0.0,0,0,40.235618063,38793641.0,-83.187892819,1591267453431,d5714f20b175bba502408080849d9270,837e5459e0eb770b71556f63c23afbb9,27909.292381433,21.554449417,2020-06-04 10:44:13.431,17.342024916343405,48.21591523928655,1970-01-01 11:18:02.621,1970-01-01 10:46:33.641
1856,100810,40.27673116,2717711,-83.078037124,20200622,1917,17685.0,0.0,0.0,0,0,40.2542964,1366172.0,-83.373249541,1592785157052,d57ce4f57ba69bc342483ceab6585cd7,1a1e0466dc575181c308df34eaaadb3b,25234.667347009,21.620588706,2020-06-22 00:19:17.052,15.68009048407833,48.36386456940934,1970-01-01 00:45:17.711,1970-01-01 00:22:46.172
1857,102752,40.08677429,55704009,-83.089532906,20200602,152632,562.0,0.0,0.0,0,0,40.086525935,55625001.0,-83.090380982,1591111592621,d5a77cc10122a164a0c55893b3009b5d,e338600724b9148d6925a771a0b655d1,77.407533984,9.50800991,2020-06-02 15:26:32.621,0.04809879679917206,21.2688058528318,1970-01-01 15:28:24.009,1970-01-01 15:27:05.001
1858,103443,40.304498995,76723777,-83.530250755,20200602,211757,109.0,0.0,0.0,0,0,40.086525935,76677769.0,-83.090380982,1591132677769,d5fe1da61039d992115dd03250300a30,941399f7a1f360150a98b0d7214e8d77,44594.389348225,9.53805533,2020-06-02 21:17:57.769,27.709660303695916,21.33601552244675,1970-01-01 21:18:43.777,1970-01-01 21:17:57.769
1859,101735,40.099231768,903309,-83.114055814,20200615,17,8769.0,0.0,3.0,0,0,40.089389139,255947.0,-83.0325797,1592179217927,d6006b06cf3acc6c1668054ed353322e,91ca41302fa3d9669a2d9eee50479fa4,7033.406660535,22.27303926,2020-06-15 00:00:17.927,4.370354930063294,49.82335444089166,1970-01-01 00:15:03.309,1970-01-01 00:04:15.947
1860,103777,40.096093555,82879724,-83.151275783,20200624,223148,18677.0,0.0,0.0,0,0,40.285415057,81315670.0,-83.52696281,1593037908461,d62aba58dadb6dcce8b78b7588b48ad0,f9b139d7bfe962f3c18ed70b23c72497,38280.544896714,10.945058184,2020-06-24 22:31:48.461,23.78642046301607,24.483390295860954,1970-01-01 23:01:19.724,1970-01-01 22:35:15.670
1861,102816,40.305940734,73386303,-83.472879845,20200623,200915,9708.0,0.0,7.0,0,1,40.235999589,72556319.0,-83.356828505,1592942955722,d6490ed030aaf8ed14643dfec8a6922e,f2bde55526b799228879b5fd9d7cb3c6,12559.741716253,19.995004927,2020-06-23 20:09:15.722,7.804259269969843,44.72753834338171,1970-01-01 20:23:06.303,1970-01-01 20:09:16.319
1862,101795,40.304550453,72225227,-83.530299342,20200626,200013,1843.0,0.0,0.0,0,0,40.235999589,72013412.0,-83.356828505,1593201613412,d65f68897227e049c3ea0c1a7d322a3a,50c94775fb4beb4e04ed58bbf92c8f47,16602.527204769,7.68234109,2020-06-26 20:00:13.412,10.31632893175452,17.184902275563807,1970-01-01 20:03:45.227,1970-01-01 20:00:13.412
1863,102013,40.255166184,55008060,-83.372378276,20200616,150945,6093.0,0.0,0.0,0,0,40.228453498,54586220.0,-83.312093806,1592320185634,d66567453e33704b5fb9e841d29d29ef,4ccb9af8594f1a664c2980912634434c,5925.546530338,22.822812141,2020-06-16 15:09:45.634,3.6819627731026534,51.053160970315126,1970-01-01 15:16:48.060,1970-01-01 15:09:46.220
1864,103540,40.295150846,34375571,-83.506706823,20200609,83901,34821.0,0.0,1.0,0,0,40.188882383,31292280.0,-82.757249469,1591691941073,d68e016195d67aace7d70fdcd756deeb,f536b3d197aa0f0041214f71a767cfd6,64854.825513617,28.532492047,2020-06-09 08:39:01.073,40.29890778422171,63.82534721665118,1970-01-01 09:32:55.571,1970-01-01 08:41:32.280
1865,102629,40.060105413,60702360,-82.986283463,20200613,163244,11306.0,0.0,1.0,0,0,40.103056487,59564855.0,-83.163143046,1592065964354,d6a761ae7ce4f1d5151f8e39be8d9e77,15953218e1188d065520895e35e4788d,15820.670698209,20.765288936,2020-06-13 16:32:44.354,9.830505972416825,46.45061406522453,1970-01-01 16:51:42.360,1970-01-01 16:32:44.855
1866,100810,40.254321005,78944855,-83.369977879,20200611,213740,12691.0,0.0,0.0,223,0,40.109375077,77861345.0,-83.190596362,1591911460746,d72038659f62ff017a028b2bd72ab2b3,dad9c1c525842cf59e7fcfa1f2fac89d,22190.791602393,21.740430913,2020-06-11 21:37:40.746,13.788714368770542,48.63194386863021,1970-01-01 21:55:44.855,1970-01-01 21:37:41.345
1867,100085,40.285378745,46765071,-83.526968184,20200625,124316,11813.0,0.0,0.0,0,0,40.269018086,45909807.0,-83.375481304,1593088996366,d74c65270d1ecdb4ffa40593018c3199,cae5cecb8d9db27b5ae2bf7ea52a633e,13011.040386114,22.97063347,2020-06-25 12:43:16.366,8.084683175760043,51.38382776359454,1970-01-01 12:59:25.071,1970-01-01 12:45:09.807
1868,102013,40.238029078,84357449,-83.340104891,20200605,231851,3828.0,0.0,0.0,0,0,40.254205793,84120826.0,-83.372252354,1591399131343,d7685da07025ec2eb3ee3d1a1ae79c8b,498a6a1e98489a1eff6a6f32f4b71121,3272.37959885,14.301259524,2020-06-05 23:18:51.343,2.0333617837170235,31.99099655407466,1970-01-01 23:25:57.449,1970-01-01 23:22:00.826
1869,102816,40.257932787,46506961,-83.353370219,20200612,124101,7596.0,0.0,4.0,0,0,40.315207252,45744193.0,-83.457262306,1591965661524,d78a5b02395861aaad88888503d96c94,200710a1aaeec4d3d2423ab228697c67,10885.578565453,21.912485878,2020-06-12 12:41:01.524,6.763982838794096,49.01681974499546,1970-01-01 12:55:06.961,1970-01-01 12:42:24.193
1870,100085,40.138357486,75098315,-83.144373658,20200628,204939,3582.0,0.0,0.0,0,0,40.134865743,75036710.0,-83.144356743,1593377379419,d7b824d686f46df72848f1a71ad6af82,c5cb857143f8ed807108212a5ee52370,387.71621367,11.426523086,2020-06-28 20:49:39.419,0.24091561140434156,25.560396275295265,1970-01-01 20:51:38.315,1970-01-01 20:50:36.710
1871,102163,40.081390639,41486130,-83.119999678,20200625,112330,7089.0,0.0,0.0,0,0,40.106534499,41010988.0,-83.169116079,1593084210389,d7bfa426f19f8a74c8c7cdd9098d9554,2ffec54525f5b54c8c29ebff3ca2d02f,5033.688447018,13.544662852,2020-06-25 11:23:30.389,3.127788024012022,30.298538523636335,1970-01-01 11:31:26.130,1970-01-01 11:23:30.988
1872,101860,40.028837692,58458215,-83.142628855,20200607,161238,119.0,0.0,0.0,0,0,40.106534499,58358275.0,-83.169116079,1591546358275,d7eea93fd13f711677829c11bc70aef2,13a12eba09c3338b50b9b577f4056383,8918.146809839,20.407675248,2020-06-07 16:12:38.275,5.541477801376469,45.65065527549003,1970-01-01 16:14:18.215,1970-01-01 16:12:38.275
1873,101735,40.089290933,15643997,-83.032589615,20200626,34221,24371.0,0.0,2.0,0,0,40.285374401,13829520.0,-83.52704419,1593142941673,d804fd75a75b9ed387ee95d14f2550bf,758b748bc882d15214ce916c821073eb,47403.667875312,30.682946864,2020-06-26 03:42:21.673,29.455264511350492,68.63577615298998,1970-01-01 04:20:43.997,1970-01-01 03:50:29.520
1874,100085,40.086663449,72619488,-83.089338183,20200619,195445,9252.0,0.0,2.0,10,0,40.133533189,71928711.0,-83.124169777,1592596485590,d8130e3ed04e1edf219ec37425364f71,db6d9f7a7ca84e9bfa045b87c779480c,5991.912054966,10.795518216,2020-06-19 19:54:45.590,3.7232003855062787,24.148879017818892,1970-01-01 20:10:19.488,1970-01-01 19:58:48.711
1875,102989,40.113385433,82872894,-83.154081038,20200610,225634,4449.0,0.0,3.0,0,0,40.11181263,82843791.0,-83.156347942,1591829794970,d82f943a903b024fb369709b5bac3ba3,f75add7b24a65656d8ea5c0ffa681cce,260.477875488,9.104896261,2020-06-10 22:56:34.970,0.16185339796985404,20.367066580537795,1970-01-01 23:01:12.894,1970-01-01 23:00:43.791
1876,102752,38.941659764,66887733,-82.847477673,20200620,183410,203.0,0.0,0.0,0,0,38.94198021,66851430.0,-82.847971809,1592678050930,d837a2609e00f33b917f84b9c98b75d7,8355971645bfbbcc197b539b8f580d75,55.684886501,8.437252488,2020-06-20 18:34:10.930,0.034600973610012874,18.873590456595775,1970-01-01 18:34:47.733,1970-01-01 18:34:11.430
1877,100943,38.941659764,54489656,-82.847477673,20200610,150751,0.0,0.0,0.0,0,0,38.94198021,54471554.0,-82.847971809,1591801671554,d8d4ea2543182c1935e6f6e6dc0a36e6,8d95c485905c8738fe5491ca900d0702,55.684886501,5.590094792,2020-06-10 15:07:51.554,0.034600973610012874,12.504682047599397,1970-01-01 15:08:09.656,1970-01-01 15:07:51.554
1878,101260,40.083995608,48086750,-83.141553983,20200614,131011,7767.0,0.0,2.0,0,0,40.085271481,47411794.0,-83.089276672,1592140211196,d8f9d075fc52ac894f69ced972da5a45,44a3fdd37ef8421677e2e2aeb556eb7a,4460.894993479,11.049395538,2020-06-14 13:10:11.196,2.7718707829930396,24.716786237433357,1970-01-01 13:21:26.750,1970-01-01 13:10:11.794
1879,102645,40.295086594,49806396,-83.50664474,20200619,132312,18449.0,0.0,1.0,873,0,40.098354083,48407274.0,-83.158721374,1592572992135,d90676cceea81ee011076e5a2c087be5,9d4aee127810473750178cfdcabc1f7f,36808.150755096,30.545530262,2020-06-19 13:23:12.135,22.87151744284476,68.32838406394514,1970-01-01 13:50:06.396,1970-01-01 13:26:47.274
1880,103540,40.188897303,57108066,-82.756579077,20200606,154416,5629.0,0.0,0.0,0,0,40.146321609,56656624.0,-82.700984706,1591458256124,d9369579eb0a34cfb91ce652bd6edf08,b0ae00c9d3bcdbe879a8668501095311,6691.568535785,20.283932725,2020-06-06 15:44:16.124,4.157946632649261,45.37385122055751,1970-01-01 15:51:48.066,1970-01-01 15:44:16.624
1881,103043,40.147964681,57076976,-82.919751855,20200620,152123,17853.0,0.0,0.0,0,0,40.090099718,55838451.0,-83.017981458,1592666483316,d96b67572543a23405e2ab22cf9cfe93,add5fcca10b2e4239d43499f947af891,10554.621267174,11.367581092,2020-06-20 15:21:23.316,6.558335571405175,25.428546830581677,1970-01-01 15:51:16.976,1970-01-01 15:30:38.451
1882,101735,40.098749635,77104279,-83.114462889,20200619,210928,9275.0,0.0,3.0,93,0,40.089391446,76415910.0,-83.032534874,1592600968188,d9e4e1cfbd6fd5884f1e2e4f2c63ea24,72b17b2dec4cc5ecee7159e0f1fc9f92,7063.388512883,20.875511338,2020-06-19 21:09:28.188,4.388984783638622,46.69717448017584,1970-01-01 21:25:04.279,1970-01-01 21:13:35.910
1883,102629,40.109548843,76688725,-83.176757555,20200615,211300,5146.0,0.0,0.0,0,0,40.125646177,76584215.0,-83.178222584,1592255580908,d9f06f7def97f59d34a61a84f8fccc98,bb616ce7e295125738f50cfa26091e72,1791.755903654,14.817327607,2020-06-15 21:13:00.908,1.1133451576093896,33.14540762096111,1970-01-01 21:18:08.725,1970-01-01 21:16:24.215
1884,101392,40.109082529,82293642,-83.130554682,20200610,224501,558.0,0.0,0.0,0,0,40.109001459,82133827.0,-83.132405914,1591829101388,da0e06df16ab695fa87c1631b273439c,17cb9527ac1ad384f7031dcc001a4da0,158.088628446,10.028923954,2020-06-10 22:45:01.388,0.09823168914611947,22.434057022395365,1970-01-01 22:51:33.642,1970-01-01 22:48:53.827
1885,102816,40.315178539,3717043,-83.457815018,20200625,5753,3614.0,0.0,0.0,0,0,40.32986674,3483824.0,-83.464669113,1593046673422,da152294778f51f7726a9583f4a51c19,a99fc0d2750954e42b251a38d812aa59,1731.899381179,14.348180326,2020-06-25 00:57:53.422,1.0761520503825766,32.09595536644901,1970-01-01 01:01:57.043,1970-01-01 00:58:03.824
1886,102629,38.648359201,25436532,-82.85547579,20200614,50440,,0.0,0.0,0,0,40.125670724,18678950.0,-83.158259957,1592111080213,da440620d1d870f05d65604e31cd8ddf,8d5c11f887d5862627e781392b0305b5,166076.47053353,27.849376662,2020-06-14 05:04:40.213,103.19510257189008,62.29726209303698,1970-01-01 07:03:56.532,1970-01-01 05:11:18.950
1887,101228,40.206847212,52361151,-83.374822226,20200610,141911,7827.0,0.0,9.0,0,0,40.266663363,51702791.0,-83.374775804,1591798751126,da6de2ef69fe5c6104907db39e41520f,a29dc13edcd27979923267dd032c6cc0,6641.93784518,11.051983898,2020-06-10 14:19:11.126,4.127107560797342,24.72257623206297,1970-01-01 14:32:41.151,1970-01-01 14:21:42.791
1888,103782,40.0990717,70748837,-83.125886005,20200609,190900,20542.0,0.0,6.0,241,0,40.295025205,69184675.0,-83.50665497,1591729740590,da70caf0abecd7e3d441525d676cbbcd,48c0a22319464521d3dfc88986f71231,39045.956833579,27.085897908,2020-06-09 19:09:00.590,24.26202524363782,60.58940928837073,1970-01-01 19:39:08.837,1970-01-01 19:13:04.675
1889,102701,40.263217335,62149609,-83.37423494,20200606,170926,5443.0,0.0,0.0,0,0,40.233462883,61767273.0,-83.321504776,1591463366675,da884d89fb55282b2e33fb2de813326f,6796fb5a0dfad9dc78b2ac8e6c8aeec2,5571.745229654,15.996590364,2020-06-06 17:09:26.675,3.462120905095335,35.78334246384856,1970-01-01 17:15:49.609,1970-01-01 17:09:27.273
1890,101735,39.927803916,56133268,-82.754369959,20200614,153514,100.0,0.0,0.0,0,0,39.927803916,56115466.0,-82.754369959,1592148914966,daab95967102424e1c692eea60ca4c4a,dfcc2a37ee353e7f6bdd8dc58f083d7b,0.0,3.990123472,2020-06-14 15:35:14.966,0.0,8.925649242912405,1970-01-01 15:35:33.268,1970-01-01 15:35:15.466
