,id,driver_id,start_ts,end_ts,vehicle_id,ambulatory_riders,handicapped_riders,total_riders,status,trip_start_lat,trip_start_lon,trip_end_lat,trip_end_lon,max_speed_mph,avg_speed_mph,trip_distance_miles
4854,154156,24.0,2022-04-22 10:24:09,2022-04-22 12:27:48,71,3,1,4,Completed,39.98414287,-82.91691939,40.0879498,-82.97216445,69.501,35.970096373,7.16
4855,154152,33.0,2022-04-21 11:49:52,2022-04-21 12:51:02,41,1,0,1,Completed,39.91095797,-82.82655772,39.9711511,-82.96799518,69.501,35.823885563,4.15
4856,154029,16576.0,2022-04-26 02:10:00,2022-04-26 03:27:43,81,12,0,12,Completed,39.94227918,-82.88918048,40.09719455,-83.0794849,77.911,44.820443089,10.69
4857,154028,2167.0,2022-04-26 00:44:10,2022-04-26 01:36:32,55,13,0,13,Completed,40.08532885,-82.9650378,39.8357883,-82.96167305,73.841,43.35559375,17.22
4858,154027,2167.0,2022-04-25 18:44:34,2022-04-25 20:33:55,55,13,0,13,Completed,40.08527275,-82.96508157,39.83538131,-82.96066836,80.618,35.729997653,17.24
4859,154026,2190.0,2022-04-25 18:00:17,2022-04-25 18:46:34,253,4,0,4,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4860,154025,15602.0,2022-04-25 15:47:54,2022-04-25 17:32:21,46,11,0,11,Completed,39.98422002,-82.91754016,39.83581704,-82.96176763,73.057,33.135427371,10.24
4861,154024,15715.0,2022-04-25 08:28:26,2022-04-25 09:43:00,85,4,0,4,Completed,39.98432592,-82.91741108,39.98432592,-82.91741108,0.0,0.0,0.0
4862,154023,3843.0,2022-04-25 06:10:30,2022-04-25 08:23:15,85,13,0,13,Completed,39.98432592,-82.91741108,39.98432592,-82.91741108,0.0,0.0,0.0
4863,154021,2167.0,2022-04-26 02:20:45,2022-04-26 03:21:09,55,11,0,11,Completed,39.83536716,-82.96240423,40.08455603,-82.94387699,73.997,36.343318102,17.19
4864,154018,11.0,2022-04-21 17:45:15,2022-04-21 19:03:45,42,3,0,3,Completed,40.05023358,-82.99758385,39.9693245,-82.88840485,71.649,34.716971993,5.58
4865,154017,33.0,2022-04-21 17:55:25,2022-04-21 19:36:20,41,3,1,4,Completed,39.97199718,-82.94879492,39.89014888,-82.69424464,51.583,22.85146087,5.65
4866,154015,24.0,2022-04-21 17:35:37,2022-04-21 19:05:38,71,4,0,4,Completed,39.98407054,-82.91712856,40.01205103,-82.78728586,67.89,29.545918587,1.93
4867,154014,33.0,2022-04-21 19:36:52,2022-04-21 21:48:38,41,4,0,4,Completed,39.89016472,-82.69422959,39.90421997,-83.17001716,75.652,39.009827559,0.97
4868,154013,24.0,2022-04-21 19:08:30,2022-04-21 20:51:19,71,4,0,4,Completed,40.01906589,-82.78963856,39.98407352,-82.91714215,64.915,28.123097136,2.41
4869,154012,16576.0,2022-04-21 18:57:14,2022-04-21 19:54:24,85,2,0,2,Completed,39.9842352,-82.91757226,40.03874008,-82.95828669,68.45,22.739109091,3.76
4870,154011,11.0,2022-04-21 19:11:49,2022-04-21 20:19:23,42,3,0,3,Completed,39.97547999,-82.88067876,39.94570322,-83.13661687,65.541,28.660320151,2.05
4871,154004,3843.0,2022-04-26 22:53:57,2022-04-26 23:18:45,83,1,0,1,Completed,39.9838203,-82.9172227,39.9838203,-82.9172227,0.0,0.0,0.0
4872,154000,3843.0,2022-04-27 22:53:52,2022-04-27 23:24:21,83,1,0,1,Completed,39.9838203,-82.9172227,39.9838203,-82.9172227,0.0,0.0,0.0
4873,153996,15715.0,2022-04-27 13:55:36,2022-04-27 14:22:27,253,1,0,1,Completed,40.09043056,-83.10700689,40.09279807,-83.14728977,41.137,20.792263598,0.16
4874,153994,3843.0,2022-04-28 22:48:45,2022-04-28 23:20:34,83,1,0,1,Completed,39.9838203,-82.9172227,39.9838203,-82.9172227,0.0,0.0,0.0
4875,153992,15715.0,2022-04-28 13:55:09,2022-04-28 14:18:34,253,1,0,1,Completed,40.09047549,-83.10690782,40.09264554,-83.14727529,38.609,21.12933617,0.15
4876,153984,2167.0,2022-04-23 18:51:13,2022-04-23 19:45:33,55,1,0,1,Completed,40.02942081,-83.15228495,40.07962829,-83.09407217,85.227,31.99539485,3.46
4877,153983,45.0,2022-04-23 10:25:19,2022-04-23 10:50:26,5,1,0,1,Completed,40.01654093,-82.95284807,40.09683169,-83.0947018,94.219,50.763939516,5.54
4878,153961,2190.0,2022-04-23 11:50:17,2022-04-23 12:59:50,253,5,0,5,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4879,153775,11.0,2022-04-21 12:16:50,2022-04-21 13:44:43,42,3,0,3,Completed,40.08748392,-82.97242955,39.97113213,-82.96792216,73.64,38.952317037,8.03
4880,153766,33.0,2022-04-21 12:51:49,2022-04-21 15:25:27,41,4,0,4,Completed,39.97291876,-82.96810398,39.98403625,-82.91705172,73.728,40.09059778,0.77
4881,153765,24.0,2022-04-21 12:30:02,2022-04-21 14:12:16,71,4,0,4,Completed,39.97120072,-82.9679902,39.9841069,-82.91711629,65.833,28.209232997,0.89
4882,153764,16576.0,2022-04-21 12:30:39,2022-04-21 13:41:39,72,3,0,3,Completed,39.9840431,-82.91704108,39.97116534,-82.96805448,64.646,23.099380048,0.89
4883,153762,24.0,2022-04-21 10:24:34,2022-04-21 12:27:22,71,4,0,4,Completed,39.98441143,-82.91691321,39.97115469,-82.96798633,64.691,23.627003538,0.91
4884,153761,,2022-04-21 11:12:14,2022-04-21 11:48:38,41,1,1,2,Completed,39.96179306,-82.9144005,39.91281952,-82.83306688,62.633,25.063654676,3.38
4885,153760,11.0,2022-04-21 10:51:18,2022-04-21 12:07:01,42,3,0,3,Completed,39.98406045,-82.91698082,40.08788829,-82.97220001,68.874,32.48744293,7.16
4886,153699,3843.0,2022-04-27 21:43:42,2022-04-27 21:59:35,83,1,0,1,Completed,39.9838203,-82.9172227,39.9838203,-82.9172227,0.0,0.0,0.0
4887,153686,45.0,2022-04-23 16:00:39,2022-04-23 16:40:56,5,1,0,1,Completed,40.00192854,-82.94935179,40.12076613,-83.15836237,83.727,46.146268229,8.2
4888,153684,45.0,2022-04-23 13:00:48,2022-04-23 13:55:42,5,2,0,2,Completed,40.01693284,-82.95618187,40.09706956,-83.13581437,89.768,40.048302961,5.53
4889,153685,45.0,2022-04-23 15:03:42,2022-04-23 15:04:23,5,1,0,1,Completed,39.9643016,-83.03042898,39.96861337,-83.02251738,69.948,58.782571429,0.3
4890,153645,25828.0,2022-04-20 11:03:55,2022-04-20 11:39:14,85,9,0,9,Completed,39.98420564,-82.91754753,39.98420564,-82.91754753,0.0,0.0,0.0
4891,153639,3843.0,2022-04-20 01:14:33,2022-04-20 02:16:49,83,24,0,24,Completed,39.98380886,-82.91719055,39.98380886,-82.91719055,0.0,0.0,0.0
4892,153608,2190.0,2022-04-20 14:14:13,2022-04-20 14:33:49,253,1,0,1,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4893,153594,25828.0,2022-04-19 11:05:11,2022-04-19 11:37:33,55,10,0,10,Completed,40.08529597,-82.96477806,40.08529597,-82.96477806,0.0,0.0,0.0
4894,153480,16576.0,2022-04-20 17:58:33,2022-04-20 19:30:11,72,3,0,3,Completed,39.98401869,-82.91701875,40.03042666,-82.91177449,73.728,32.151892608,3.2
4895,153479,24.0,2022-04-20 17:31:36,2022-04-20 19:01:43,71,3,1,4,Completed,39.98203294,-82.94127094,39.89486502,-82.92635958,71.0,34.357964885,6.01
4896,153478,11.0,2022-04-20 17:46:29,2022-04-20 18:54:17,59,3,1,4,Completed,41.70625576,-83.55650944,41.6538293,-83.66510453,44.604,20.985829146,3.62
4897,153477,33.0,2022-04-20 18:15:35,2022-04-20 19:06:38,41,4,0,4,Completed,39.97115969,-82.96813705,39.90200735,-82.87005208,46.505,19.15456196,4.77
4898,153471,24.0,2022-04-20 19:21:38,2022-04-20 21:20:33,71,3,1,4,Completed,39.97117907,-82.96799589,39.98405486,-82.91714815,70.194,31.450373874,0.89
4899,153470,11.0,2022-04-20 19:15:45,2022-04-20 20:51:50,42,4,1,5,Completed,39.96830147,-82.94838658,40.11893634,-83.07376956,71.246,24.203730205,10.39
4900,153439,24.0,2022-04-20 12:10:43,2022-04-20 13:58:42,71,2,1,3,Completed,40.0874175,-82.9801585,39.98403922,-82.91706231,68.829,38.241994547,7.13
4901,153438,16576.0,2022-04-20 12:23:00,2022-04-20 16:06:30,72,4,0,4,Completed,39.97113713,-82.96806857,39.98402524,-82.91699377,74.825,25.563543391,0.89
4902,153437,33.0,2022-04-20 12:08:24,2022-04-20 13:57:09,41,6,0,6,Completed,39.97290276,-82.96808718,40.08791029,-82.97212878,73.64,36.957398953,7.93
4903,153436,11.0,2022-04-20 12:10:17,2022-04-20 13:55:09,42,4,1,5,Completed,40.08786021,-82.97227806,39.97119332,-82.96810856,73.125,27.330902013,8.05
4904,153435,16576.0,2022-04-20 10:19:56,2022-04-20 12:18:15,72,4,0,4,Completed,39.98405,-82.9170262,39.97117097,-82.96808314,74.4,32.097210921,0.89
4905,153434,33.0,2022-04-20 11:22:35,2022-04-20 12:06:27,41,3,0,3,Completed,39.89741494,-82.88228192,39.97118496,-82.96813048,68.293,23.599584375,5.09
4906,153433,11.0,2022-04-20 10:51:40,2022-04-20 12:10:01,42,3,1,4,Completed,39.98409662,-82.91698856,40.08785864,-82.97225532,73.415,37.339056818,7.16
4907,153432,24.0,2022-04-20 10:19:37,2022-04-20 12:04:41,71,2,2,4,Completed,39.98414554,-82.91692715,40.08787801,-82.9721367,65.027,30.713969019,7.16
4908,153412,21.0,2022-04-21 10:49:27,2022-04-21 12:38:36,85,1,0,1,Completed,39.98423438,-82.91759159,40.03206001,-83.13333975,67.756,36.540653979,3.3
4909,153162,33.0,2022-04-19 18:58:18,2022-04-19 21:41:50,41,5,0,5,Completed,39.89013278,-82.6942395,39.90345293,-83.17035093,72.431,36.842573723,0.92
4910,153161,24.0,2022-04-19 18:52:07,2022-04-19 20:15:41,71,3,0,3,Completed,40.01169598,-82.78733862,39.98403733,-82.91712588,67.286,28.152104651,1.91
4911,153160,11.0,2022-04-19 19:04:43,2022-04-19 20:28:26,42,3,0,3,Completed,39.90849488,-82.92847774,39.94579997,-83.13659997,65.788,27.831723562,2.57
4912,153159,16576.0,2022-04-19 18:59:20,2022-04-19 20:02:10,81,3,0,3,Completed,39.98467388,-82.91721768,40.06286725,-82.96900811,72.341,32.385220077,5.39
4913,153158,11.0,2022-04-19 17:45:09,2022-04-19 19:00:44,42,4,0,4,Completed,40.05590983,-82.99791023,39.89485516,-82.92638258,73.214,34.339532922,11.11
4914,153157,24.0,2022-04-19 17:35:45,2022-04-19 18:51:55,71,4,0,4,Completed,39.98412296,-82.9169552,40.01167996,-82.78731926,66.481,28.873742911,1.9
4915,153156,33.0,2022-04-19 18:00:51,2022-04-19 18:57:56,41,2,1,3,Completed,39.97115042,-82.96809226,39.89013183,-82.69420534,56.213,26.129185404,5.59
4916,153155,16576.0,2022-04-19 12:39:58,2022-04-19 14:08:44,85,3,0,3,Completed,39.94245583,-82.88927255,39.9841735,-82.91741834,82.587,32.487771791,2.88
4917,153154,33.0,2022-04-19 12:24:18,2022-04-19 14:36:30,41,5,0,5,Completed,39.97233804,-82.96810733,40.0879307,-82.97220151,74.803,37.170497292,7.98
4918,153152,11.0,2022-04-19 12:15:34,2022-04-19 13:45:24,42,4,0,4,Completed,40.08747566,-82.97245073,39.97115906,-82.96815307,73.192,38.934971347,8.03
4919,153151,11.0,2022-04-19 10:26:00,2022-04-19 12:09:16,42,3,1,4,Completed,39.98420258,-82.91696093,40.08786091,-82.9721988,69.971,35.458025316,7.15
4920,153150,24.0,2022-04-19 11:01:49,2022-04-19 12:02:54,71,2,0,2,Completed,39.98173495,-82.82294102,39.97113605,-82.96803823,66.257,29.357070615,0.73
4921,153149,33.0,2022-04-19 10:45:39,2022-04-19 12:23:34,41,2,1,3,Completed,39.98405753,-82.91706863,39.97114052,-82.96806902,73.237,32.857369048,0.89
4922,153064,33.0,2022-04-18 18:42:55,2022-04-19 11:31:59,41,3,0,3,Completed,39.92375509,-82.90143076,39.89036489,-82.69419327,73.237,32.414125,2.3
4923,153063,16576.0,2022-04-18 20:01:20,2022-04-18 22:05:15,72,5,0,5,Completed,40.02967823,-82.91086214,39.9577971,-82.99236017,66.928,24.686340024,4.96
4924,153062,11.0,2022-04-18 19:15:17,2022-04-18 20:32:38,42,3,1,4,Completed,39.97106509,-82.96797765,40.11896213,-83.0737384,76.749,28.577709677,10.2
4925,153061,24.0,2022-04-18 19:03:49,2022-04-18 20:55:37,71,3,1,4,Completed,39.89486417,-82.92635779,39.98403754,-82.91717556,69.009,32.701950515,6.15
4926,153060,33.0,2022-04-18 17:41:49,2022-04-18 18:41:50,41,4,0,4,Completed,39.96701228,-82.95937399,39.92322998,-82.90276782,45.991,15.927248538,3.02
4927,153059,16576.0,2022-04-18 17:49:18,2022-04-18 19:59:26,72,5,0,5,Completed,39.9840119,-82.9170028,40.03043438,-82.91178315,67.04,26.634966704,3.2
4928,153058,11.0,2022-04-18 17:45:10,2022-04-18 18:43:43,42,2,1,3,Completed,40.08699477,-82.96984592,39.94574256,-82.82834849,73.214,48.335223048,9.75
4929,153057,24.0,2022-04-18 17:32:34,2022-04-18 19:03:03,71,3,1,4,Completed,39.97923238,-82.98126435,39.89483865,-82.92635541,69.926,32.743088323,5.82
4930,153056,16576.0,2022-04-18 12:09:26,2022-04-18 13:31:00,72,4,0,4,Completed,39.96463168,-82.98071483,40.08790981,-82.97206014,57.287,23.553969407,8.51
4931,153055,33.0,2022-04-18 12:06:04,2022-04-18 13:45:06,41,4,0,4,Completed,39.97096736,-82.96800579,40.0878654,-82.97218209,67.487,39.05865625,8.07
4932,153054,24.0,2022-04-18 12:22:22,2022-04-18 14:15:05,71,3,1,4,Completed,40.08728088,-82.9771148,39.97116238,-82.96802143,68.338,36.358412644,8.01
4933,153053,11.0,2022-04-18 12:20:34,2022-04-18 13:51:59,42,3,1,4,Completed,40.08737521,-82.97288267,39.97113623,-82.96809103,73.214,30.180535938,8.02
4934,153052,33.0,2022-04-18 10:59:55,2022-04-18 12:02:24,41,4,0,4,Completed,39.98438105,-82.91695293,39.97095674,-82.96802583,51.248,21.859254545,0.93
4935,153050,11.0,2022-04-18 10:58:51,2022-04-18 12:12:08,42,2,1,3,Completed,39.98395697,-82.91721652,40.08784876,-82.97215446,71.537,36.482837264,7.17
4936,153049,24.0,2022-04-18 10:09:35,2022-04-18 12:16:52,71,3,1,4,Completed,39.98421734,-82.91692082,40.08748684,-82.97241075,65.541,35.91909434,7.12
4937,152970,45.0,2022-04-20 11:12:26,2022-04-20 12:09:37,5,2,0,2,Completed,40.01435888,-82.9481577,40.02441969,-83.05812335,85.115,42.619584291,0.69
4938,152968,45.0,2022-04-21 11:15:00,2022-04-21 12:15:13,5,2,0,2,Completed,40.01586696,-82.95002698,40.01500047,-83.06634379,85.002,41.411298479,0.06
4939,152969,21.0,2022-04-21 18:36:29,2022-04-21 19:30:50,85,2,0,2,Completed,39.98425015,-82.91755289,40.00590629,-82.97944324,68.45,24.145712121,1.49
4940,152966,45.0,2022-04-22 10:58:42,2022-04-22 11:40:09,5,2,0,2,Completed,40.01590767,-82.94993842,39.95463766,-82.84834261,83.885,41.148807531,4.23
4941,152964,45.0,2022-04-18 11:21:43,2022-04-18 12:24:29,5,2,0,2,Completed,40.00643696,-82.94830615,40.0271664,-83.06038879,74.019,35.97724918,1.43
4942,152962,45.0,2022-04-19 11:18:21,2022-04-19 12:01:43,5,2,0,2,Completed,39.99234676,-82.94990614,40.01610752,-83.06535345,86.905,48.534361305,1.64
4943,152956,45.0,2022-04-25 22:34:36,2022-04-25 23:36:12,42,0,1,1,Completed,39.985058,-82.92679929,40.14589841,-83.08806251,77.465,42.961053191,11.1
4944,152957,45.0,2022-04-25 23:52:23,2022-04-26 01:56:40,42,0,1,1,Completed,40.146215,-83.08707858,39.98402281,-82.91698867,65.117,31.885065574,11.19
4945,152897,16576.0,2022-04-15 18:58:12,2022-04-15 20:17:52,72,3,0,3,Completed,40.03039778,-82.91173991,40.02795134,-82.92501748,81.759,23.368391775,0.17
4946,152896,24.0,2022-04-15 19:39:30,2022-04-15 21:22:21,71,3,1,4,Completed,39.87668505,-82.86693623,39.98173584,-83.15915585,71.402,29.408680876,7.25
4947,152895,11.0,2022-04-15 19:15:44,2022-04-15 21:12:57,42,4,1,5,Completed,39.96920661,-82.88851714,40.11898399,-83.07378013,71.268,23.445232843,10.33
4948,152894,16576.0,2022-04-15 17:49:50,2022-04-15 18:57:53,72,3,0,3,Completed,39.98415591,-82.91692173,40.03042487,-82.91180771,81.357,37.491851163,3.19
4949,152892,33.0,2022-04-15 18:01:03,2022-04-19 11:33:06,41,2,1,3,Completed,39.97120075,-82.96806709,39.89112124,-82.70096537,73.841,26.690894322,5.52
4950,152891,11.0,2022-04-15 17:45:24,2022-04-15 19:15:34,42,3,1,4,Completed,39.99213797,-82.98515001,39.96928436,-82.88853637,73.348,41.44670229,1.58
4951,152890,24.0,2022-04-15 17:47:18,2022-04-15 19:39:25,71,3,2,5,Completed,40.08689765,-82.98591173,39.87666851,-82.86695132,70.239,28.923097561,14.5
4952,152889,33.0,2022-04-15 12:14:25,2022-04-15 13:21:06,41,2,0,2,Completed,39.96936037,-82.96997186,40.08791268,-82.97220774,72.32,32.435855731,8.18
4953,152769,11.0,2022-04-15 12:17:21,2022-04-15 13:58:17,42,4,1,5,Completed,40.08784041,-82.972588,39.9711527,-82.96811071,68.874,27.771167382,8.05
4954,152768,16576.0,2022-04-15 12:18:13,2022-04-15 13:37:33,72,3,0,3,Completed,39.97113999,-82.96809897,40.08788999,-82.97219756,49.973,22.589095477,8.06
4955,152721,3843.0,2022-04-15 00:46:29,2022-04-15 01:19:07,83,20,0,20,Completed,39.97672105,-82.97619283,39.97672105,-82.97619283,0.0,0.0,0.0
4956,152658,15715.0,2022-04-22 11:46:36,2022-04-22 12:10:24,253,1,0,1,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4957,152657,15715.0,2022-04-21 11:35:41,2022-04-21 12:08:15,253,1,0,1,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4958,152656,15715.0,2022-04-20 11:14:05,2022-04-20 11:45:12,253,1,0,1,Completed,40.06288654,-82.97127915,39.93594408,-82.93833876,63.93,36.419746951,8.76
4959,152654,15715.0,2022-04-19 11:24:22,2022-04-19 11:54:07,253,1,0,1,Completed,40.06292405,-82.9712782,39.95073043,-83.02557704,62.745,33.341943231,7.74
4960,152653,15715.0,2022-04-18 10:55:05,2022-04-18 11:32:57,253,1,0,1,Completed,39.98387114,-82.9171444,39.95079084,-83.02555906,56.796,33.794957895,2.28
4961,152650,15602.0,2022-04-22 08:59:56,2022-04-22 10:04:25,46,13,0,13,Completed,39.9844559,-82.91685628,39.89490426,-83.42196566,73.773,54.422355482,6.18
4962,152648,15602.0,2022-04-21 08:57:58,2022-04-21 10:06:01,46,13,0,13,Completed,39.98450592,-82.91682085,39.89492993,-83.42196834,73.617,53.259477273,6.18
4963,152646,2733.0,2022-04-21 01:00:29,2022-04-21 01:34:44,51,3,0,3,Completed,39.9406496,-83.05324591,40.09301204,-83.12562671,65.563,42.194329268,10.51
4964,152645,15602.0,2022-04-20 08:59:55,2022-04-20 10:05:02,46,13,0,13,Completed,39.98449368,-82.91688686,39.89491901,-83.42196868,73.706,55.042467227,6.18
4965,152636,15602.0,2022-04-18 10:52:20,2022-04-18 11:38:07,46,13,0,13,Completed,39.89487475,-83.42208725,40.09291586,-83.12573109,72.073,53.069471698,13.66
4966,152635,15602.0,2022-04-18 08:57:05,2022-04-18 10:02:24,46,13,0,13,Completed,39.98446072,-82.91687998,39.89492761,-83.42192435,74.623,54.657951667,6.18
4967,152628,21.0,2022-04-21 17:38:49,2022-04-21 18:17:24,85,1,0,1,Completed,39.8358436,-82.96190569,39.95078771,-83.02556286,60.396,30.882892045,7.93
4968,152622,16576.0,2022-04-23 02:09:32,2022-04-23 03:44:02,85,12,0,12,Completed,39.94241796,-82.88930548,40.0972294,-83.07949119,83.75,44.679912304,10.68
4969,152621,2167.0,2022-04-23 00:40:09,2022-04-23 01:41:53,55,13,0,13,Completed,40.08541118,-82.96514634,39.83573784,-82.96168435,75.361,39.529485714,17.23
4970,152620,16576.0,2022-04-22 17:43:50,2022-04-22 19:01:55,85,4,0,4,Completed,39.83008339,-82.93403057,39.98423895,-82.91750735,66.906,35.523128631,10.64
4971,152618,15715.0,2022-04-22 08:33:27,2022-04-22 09:41:07,253,4,0,4,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4972,152619,21.0,2022-04-22 15:33:11,2022-04-22 18:09:20,85,11,0,11,Completed,39.9044891,-82.92213377,39.98423895,-82.91750735,71.626,35.400618039,5.5
4973,152617,3843.0,2022-04-22 05:07:50,2022-04-22 06:26:10,85,4,0,4,Completed,39.94243978,-82.88923741,39.94243978,-82.88923741,0.0,0.0,0.0
4974,152616,2167.0,2022-04-23 02:26:52,2022-04-23 03:38:33,55,11,0,11,Completed,39.83573321,-82.96169325,40.08424459,-82.9415873,77.688,36.586117229,17.15
4975,152615,16576.0,2022-04-22 15:48:21,2022-04-22 17:38:09,72,12,0,12,Completed,39.97389768,-82.89950103,39.83582371,-82.96166303,83.504,39.958328076,9.53
4976,152614,15715.0,2022-04-22 10:28:19,2022-04-22 11:44:16,253,14,0,14,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4977,152613,2167.0,2022-04-22 05:00:22,2022-04-22 06:56:26,55,13,0,13,Completed,40.08534234,-82.96514193,40.08668062,-82.96436057,76.592,46.398939271,0.09
4978,152612,2190.0,2022-04-23 09:56:12,2022-04-23 11:43:06,253,14,0,14,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4979,152610,3843.0,2022-04-24 18:48:28,2022-04-24 20:46:54,55,14,0,14,Completed,40.1069631,-82.90212431,40.10038459,-82.90413924,42.524,9.955368421,0.45
4980,152608,2167.0,2022-04-22 00:49:35,2022-04-22 01:42:57,55,13,0,13,Completed,40.08534032,-82.96518962,39.83572775,-82.96168211,74.579,41.834826698,17.22
4981,152607,21.0,2022-04-21 15:38:00,2022-04-21 17:37:45,85,11,0,11,Completed,39.90450611,-82.92215478,39.83580074,-82.96176125,68.919,33.770416834,4.74
4982,152605,3843.0,2022-04-21 05:07:48,2022-04-21 06:19:53,85,4,0,4,Completed,39.98423438,-82.91759159,39.98423438,-82.91759159,0.0,0.0,0.0
4983,152606,15715.0,2022-04-21 08:31:43,2022-04-21 09:43:19,253,4,0,4,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4984,152603,2167.0,2022-04-22 02:28:29,2022-04-22 04:24:06,55,11,0,11,Completed,39.83575413,-82.96170876,40.08534234,-82.96514193,72.654,33.007280488,17.22
4985,152602,3843.0,2022-04-21 18:48:16,2022-04-21 20:36:36,55,13,0,13,Completed,40.08534032,-82.96518962,40.08534032,-82.96518962,0.0,0.0,0.0
4986,152601,2190.0,2022-04-21 17:59:34,2022-04-21 18:51:06,253,4,0,4,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4987,152600,2190.0,2022-04-21 15:40:26,2022-04-21 17:38:56,253,12,0,12,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4988,152599,15715.0,2022-04-21 10:28:08,2022-04-21 11:33:37,253,14,0,14,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4989,152598,2167.0,2022-04-21 05:01:02,2022-04-21 07:49:12,55,13,0,13,Completed,40.08540049,-82.96510811,40.08539395,-82.96534317,73.751,46.19595087,0.0
4990,152597,45.0,2022-04-21 02:12:26,2022-04-21 04:12:54,46,12,0,12,Completed,40.0015655,-82.94926581,40.0680798,-83.13368672,79.835,44.961344017,4.59
4991,152596,2167.0,2022-04-21 00:51:21,2022-04-21 01:39:59,55,13,0,13,Completed,40.08540134,-82.96511196,39.83575857,-82.96169835,74.266,41.39708046,17.22
4992,152594,15715.0,2022-04-20 08:32:23,2022-04-20 09:42:26,253,4,0,4,Completed,39.98443458,-82.91686861,39.83528719,-82.96255431,65.318,39.734612737,10.29
4993,152593,3843.0,2022-04-20 05:07:35,2022-04-20 06:25:32,85,4,0,4,Completed,39.98420564,-82.91754753,39.98420564,-82.91754753,0.0,0.0,0.0
4994,152591,2167.0,2022-04-21 02:27:14,2022-04-21 03:32:00,55,11,0,11,Completed,39.83533843,-82.96207553,40.0845441,-82.9438681,77.733,40.797475806,17.19
4995,152589,2190.0,2022-04-20 18:01:16,2022-04-20 18:47:55,253,4,0,4,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4996,152590,3843.0,2022-04-20 18:48:00,2022-04-20 20:41:23,55,13,0,13,Completed,40.08539608,-82.96508504,40.08539608,-82.96508504,0.0,0.0,0.0
4997,152588,2190.0,2022-04-20 15:42:50,2022-04-20 17:39:25,253,12,0,12,Completed,39.98396199,-82.91722826,39.98396199,-82.91722826,0.0,0.0,0.0
4998,152587,15715.0,2022-04-20 10:23:53,2022-04-20 11:11:49,253,14,0,14,Completed,39.83528719,-82.96255431,40.06290073,-82.97123455,64.96,35.714332613,15.7
4999,152586,2167.0,2022-04-20 04:57:52,2022-04-20 07:42:59,55,13,0,13,Completed,40.08484812,-82.96510084,40.08526053,-82.96474907,75.764,45.845533333,0.03
5000,152585,16576.0,2022-04-20 02:28:35,2022-04-20 03:32:34,85,12,0,12,Completed,39.83577281,-82.96174134,40.09981074,-83.08299128,78.515,42.565985149,18.22
5001,152584,2167.0,2022-04-20 00:44:16,2022-04-20 01:39:49,55,13,0,13,Completed,40.08541157,-82.96510643,39.83572315,-82.96167958,73.282,42.564225118,17.23
5002,152582,15715.0,2022-04-19 08:32:42,2022-04-19 09:40:28,253,4,0,4,Completed,39.98447866,-82.91690823,39.83532083,-82.96254055,64.826,38.954398319,10.29
5003,152581,3843.0,2022-04-19 05:27:02,2022-04-19 06:36:32,85,4,0,4,Completed,39.94248672,-82.88926364,39.94248672,-82.88926364,0.0,0.0,0.0
5004,152579,2167.0,2022-04-20 02:20:52,2022-04-20 03:51:35,55,11,0,11,Completed,39.8357447,-82.96169242,40.10697687,-82.90214145,73.393,36.249420063,18.71
5005,152578,21.0,2022-04-19 18:58:11,2022-04-19 20:44:20,55,13,0,13,Completed,40.08541157,-82.96510643,40.08541157,-82.96510643,0.0,0.0,0.0
5006,152577,2190.0,2022-04-19 18:06:58,2022-04-19 18:47:30,253,4,0,4,Completed,39.98395338,-82.91720963,39.98395338,-82.91720963,0.0,0.0,0.0
5007,152576,2190.0,2022-04-19 15:46:54,2022-04-19 17:32:56,253,12,0,12,Completed,39.98395338,-82.91720963,39.98395338,-82.91720963,0.0,0.0,0.0
5008,152575,15715.0,2022-04-19 10:29:07,2022-04-19 11:23:04,253,14,0,14,Completed,39.83529111,-82.96257184,40.06292543,-82.97127143,65.205,34.530952381,15.71
5009,152574,2167.0,2022-04-19 05:11:50,2022-04-19 06:52:23,55,13,0,13,Completed,40.08556783,-82.95426141,40.08387658,-82.96105168,73.796,46.598970165,0.12
5010,152566,16576.0,2022-04-19 02:07:06,2022-04-19 04:02:54,85,12,0,12,Completed,39.94245344,-82.88928342,40.09729966,-83.07949043,75.92,44.866191057,10.68
